1|9.67
2|71.41
3|96.9
4|30.78
5|19.94
6|39.97
7|38.38
8|41.38
9|93.1
10|90.4
11|100.82
12|27.14
13|72.08
14|97.41
15|18.66
16|66.22
17|89.74
18|37.87
19|13.22
20|60.2
21|45.39
22|5.14
23|99.05
24|4.22
25|33.06
26|65.82
27|27.77
28|30.41
29|49.48
30|95.99
31|68.41
32|70.17
33|92.33
34|75.02
35|96.88
36|40.09
37|41.19
38|29.3
39|25.17
40|15.51
41|58.21
42|1.77
43|19.49
44|48.15
45|71.47
46|46.98
47|64.23
48|69.2
49|16.55
50|63.98
51|81.7
52|53.83
53|51.73
54|92.4
55|28.9
56|43.06
57|70.91
58|52.41
59|96.75
60|74.25
61|87.14
62|8.52
63|10.55
64|35.0
65|53.31
66|77.35
67|6.77
68|57.93
69|35.44
70|16.79
71|15.17
72|12.63
73|79.62
74|50.34
75|88.95
76|77.06
77|17.58
78|49.33
79|62.62
80|87.76
81|97.23
82|33.46
83|12.47
84|70.94
85|60.98
86|87.86
87|71.99
88|67.29
89|75.39
90|13.54
91|4.77
92|52.95
93|4.62
94|35.94
95|64.42
96|14.03
97|83.73
98|55.99
99|68.72
100|78.75
101|17.64
102|6.92
103|66.1
104|58.88
105|24.56
106|70.58
107|10.02
108|83.14
109|94.93
110|44.21
111|20.86
112|32.89
113|43.34
114|68.76
115|20.51
116|66.98
117|59.05
118|60.29
119|90.73
120|60.8
121|95.8
122|21.02
123|52.8
124|49.84
125|42.28
126|99.03
127|91.25
128|59.34
129|92.38
130|16.76
131|70.66
132|82.74
133|71.01
134|23.72
135|3.69
136|8.06
137|2.28
138|16.13
139|88.88
140|34.55
141|34.11
142|30.39
143|11.0
144|16.97
145|37.77
146|6.49
147|74.82
148|14.57
149|57.77
150|79.96
151|23.71
152|65.58
153|80.18
154|57.79
155|52.37
156|83.67
157|48.29
158|62.55
159|29.54
160|55.86
161|14.13
162|70.53
163|67.73
164|2.68
165|60.35
166|73.67
167|28.0
168|12.63
169|82.42
170|34.7
171|44.53
172|65.32
173|26.19
174|27.59
175|87.57
176|11.73
177|47.18
178|67.31
179|15.76
180|70.39
181|1.29
182|80.53
183|91.08
184|58.7
185|97.66
186|75.81
187|41.01
188|73.47
189|83.97
190|96.13
191|5.47
192|80.32
193|32.31
194|90.19
195|92.63
196|83.87
197|45.5
198|10.62
199|36.85
200|83.5
201|4.49
202|28.97
203|36.15
204|42.22
205|34.11
206|46.34
207|6.0
208|18.11
209|46.44
210|19.79
211|75.49
212|36.1
213|93.48
214|27.01
215|19.95
216|5.21
217|41.93
218|67.94
219|98.66
220|100.46
221|45.22
222|42.19
223|54.27
224|73.14
225|86.13
226|79.51
227|76.1
228|54.07
229|97.72
230|1.67
231|35.28
232|62.04
233|0.19
234|21.49
235|68.51
236|31.67
237|14.08
238|52.93
239|33.95
240|31.23
241|23.97
242|42.38
243|86.4
244|32.25
245|5.36
246|81.58
247|50.85
248|35.0
249|56.6
250|31.9
251|61.05
252|79.0
253|77.93
254|80.86
255|31.68
256|99.32
257|94.11
258|37.09
259|59.25
260|89.33
261|19.13
262|93.1
263|57.87
264|79.92
265|6.88
266|26.6
267|12.4
268|59.64
269|31.02
270|31.3
271|67.79
272|3.21
273|3.2
274|97.31
275|1.45
276|55.16
277|95.49
278|66.58
279|60.05
280|98.74
281|48.62
282|34.13
283|38.12
284|16.42
285|92.39
286|93.86
287|30.29
288|16.38
289|64.44
290|25.24
291|8.02
292|76.97
293|53.07
294|78.27
295|77.2
296|25.04
297|77.97
298|7.33
299|21.04
300|84.6
301|70.93
302|55.92
303|51.99
304|12.18
305|57.96
306|87.43
307|7.66
308|49.84
309|22.36
310|32.38
311|75.03
312|42.79
313|3.69
314|80.73
315|28.45
316|86.0
317|77.68
318|35.4
319|97.02
320|39.23
321|13.41
322|30.87
323|36.57
324|80.43
325|4.56
326|56.51
327|25.26
328|16.44
329|5.32
330|48.31
331|43.45
332|56.35
333|53.33
334|48.74
335|89.49
336|25.08
337|25.86
338|26.21
339|42.43
340|68.91
341|63.82
342|23.25
343|85.88
344|66.1
345|99.68
346|74.34
347|33.62
348|85.84
349|20.09
350|91.14
351|48.47
352|5.11
353|80.84
354|35.43
355|9.68
356|11.23
357|48.64
358|6.06
359|5.82
360|54.19
361|35.63
362|17.66
363|38.88
364|90.0
365|60.64
366|53.08
367|61.16
368|68.65
369|24.74
370|4.57
371|8.01
372|43.51
373|27.51
374|43.36
375|61.68
376|95.1
377|24.01
378|88.05
379|77.64
380|7.76
381|18.52
382|50.04
383|81.35
384|41.46
385|43.43
386|79.82
387|71.16
388|88.82
389|55.85
390|47.94
391|9.87
392|99.32
393|79.88
394|31.94
395|94.21
396|20.83
397|35.59
398|92.52
399|40.15
400|85.29
401|71.06
402|52.83
403|92.89
404|47.15
405|70.19
406|19.57
407|69.91
408|38.63
409|91.05
410|27.33
411|17.38
412|0.23
413|96.88
414|65.27
415|97.88
416|28.86
417|31.22
418|25.26
419|53.28
420|5.55
421|100.57
422|6.88
423|31.01
424|31.7
425|29.72
426|25.0
427|45.37
428|78.21
429|11.63
430|41.82
431|6.34
432|10.97
433|91.27
434|8.6
435|76.2
436|62.69
437|13.22
438|69.45
439|88.9
440|61.83
441|56.57
442|93.91
443|62.93
444|40.26
445|21.53
446|20.16
447|11.21
448|67.93
449|48.97
450|28.21
451|93.11
452|95.51
453|78.47
454|83.22
455|89.87
456|16.98
457|80.88
458|9.91
459|79.73
460|49.52
461|20.34
462|86.83
463|63.75
464|28.18
465|40.29
466|81.67
467|54.09
468|41.21
469|57.93
470|65.09
471|24.17
472|48.06
473|27.1
474|54.67
475|89.03
476|91.31
477|18.63
478|97.07
479|68.79
480|45.21
481|79.57
482|95.3
483|48.02
484|1.47
485|22.91
486|17.8
487|31.49
488|71.44
489|38.55
490|48.88
491|62.52
492|43.03
493|11.84
494|94.4
495|54.89
496|43.75
497|14.85
498|22.97
499|52.19
500|79.91
501|97.05
502|3.06
503|26.88
504|68.78
505|89.38
506|6.63
507|55.49
508|73.2
509|88.59
510|40.3
511|63.82
512|99.11
513|12.46
514|57.2
515|12.0
516|36.8
517|20.31
518|49.9
519|59.75
520|35.97
521|41.83
522|14.15
523|51.21
524|57.83
525|62.19
526|80.25
527|75.23
528|43.86
529|71.91
530|82.41
531|37.99
532|75.04
533|39.08
534|64.32
535|0.23
536|41.5
537|11.71
538|40.73
539|18.56
540|28.0
541|20.47
542|24.99
543|50.63
544|85.75
545|52.0
546|30.55
547|30.12
548|49.35
549|26.62
550|91.13
551|41.76
552|24.91
553|70.12
554|59.91
555|5.94
556|43.72
557|3.78
558|67.95
559|96.57
560|66.86
561|40.11
562|82.84
563|36.24
564|96.78
565|17.73
566|82.1
567|30.87
568|1.64
569|67.42
570|10.87
571|47.38
572|83.97
573|9.36
574|15.06
575|65.11
576|39.96
577|32.91
578|83.88
579|17.91
580|95.36
581|79.67
582|93.31
583|26.29
584|8.0
585|71.5
586|77.17
587|8.94
588|71.12
589|24.78
590|56.73
591|70.47
592|65.22
593|43.12
594|81.92
595|53.36
596|49.16
597|3.31
598|11.8
599|85.27
600|66.48
601|49.23
602|94.69
603|42.35
604|18.44
605|71.82
606|40.08
607|33.06
608|47.09
609|40.67
610|2.46
611|68.78
612|96.39
613|18.59
614|2.42
615|62.16
616|69.26
617|62.18
618|73.73
619|80.89
620|97.99
621|93.48
622|92.46
623|52.62
624|75.44
625|6.06
626|35.04
627|81.84
628|40.97
629|31.14
630|86.94
631|43.19
632|1.02
633|86.65
634|63.57
635|46.55
636|34.7
637|56.27
638|50.19
639|93.69
640|8.98
641|21.93
642|56.28
643|80.43
644|9.18
645|97.24
646|35.47
647|8.62
648|71.92
649|58.86
650|27.03
651|93.38
652|30.71
653|75.77
654|26.55
655|14.29
656|75.92
657|76.94
658|68.23
659|22.68
660|42.67
661|6.96
662|94.03
663|2.02
664|82.91
665|53.45
666|47.5
667|65.15
668|11.96
669|71.4
670|90.02
671|5.92
672|1.85
673|3.89
674|66.89
675|62.23
676|92.62
677|2.6
678|37.45
679|54.83
680|21.28
681|77.19
682|57.07
683|88.26
684|93.02
685|44.49
686|83.8
687|62.71
688|59.91
689|39.03
690|36.06
691|99.74
692|63.26
693|22.33
694|35.49
695|97.22
696|67.39
697|94.98
698|96.98
699|80.82
700|81.2
701|85.57
702|57.56
703|74.87
704|49.18
705|7.73
706|65.35
707|54.65
708|67.58
709|64.16
710|57.19
711|33.17
712|39.7
713|66.11
714|90.33
715|90.1
716|91.88
717|98.88
718|29.39
719|49.46
720|97.38
721|31.28
722|92.55
723|71.2
724|8.25
725|78.04
726|92.53
727|13.75
728|55.11
729|34.67
730|53.95
731|63.11
732|91.11
733|56.21
734|74.1
735|56.23
736|86.68
737|65.03
738|68.12
739|41.68
740|88.89
741|78.35
742|2.27
743|41.74
744|24.42
745|8.33
746|23.66
747|24.55
748|77.43
749|79.93
750|33.69
751|93.93
752|4.95
753|58.72
754|52.07
755|54.95
756|46.51
757|92.51
758|92.09
759|7.43
760|57.14
761|94.33
762|13.66
763|94.89
764|67.99
765|37.26
766|51.12
767|84.66
768|23.11
769|34.13
770|33.97
771|71.19
772|7.21
773|16.94
774|11.97
775|46.7
776|14.51
777|40.67
778|91.22
779|28.79
780|20.86
781|82.84
782|36.27
783|92.67
784|2.79
785|8.88
786|63.27
787|30.95
788|76.18
789|18.2
790|76.76
791|17.35
792|59.79
793|8.64
794|91.62
795|77.73
796|83.65
797|97.53
798|49.21
799|74.22
800|12.25
801|14.58
802|33.88
803|68.37
804|37.92
805|44.44
806|18.13
807|10.69
808|57.76
809|72.52
810|33.33
811|75.91
812|64.33
813|78.42
814|13.71
815|38.84
816|89.52
817|70.17
818|62.95
819|69.72
820|93.64
821|64.03
822|61.62
823|80.32
824|86.55
825|40.55
826|89.46
827|53.34
828|23.32
829|35.15
830|51.97
831|48.75
832|12.8
833|60.53
834|17.94
835|47.14
836|20.06
837|36.52
838|16.08
839|1.26
840|76.61
841|99.2
842|55.42
843|80.3
844|100.85
845|25.45
846|45.59
847|35.58
848|4.12
849|47.32
850|51.97
851|38.67
852|53.32
853|1.77
854|8.22
855|49.23
856|73.03
857|95.62
858|60.88
859|19.92
860|51.55
861|97.93
862|23.88
863|46.3
864|57.26
865|3.13
866|77.3
867|33.53
868|92.22
869|92.4
870|24.54
871|9.26
872|31.03
873|19.39
874|97.92
875|22.1
876|28.25
877|83.14
878|75.32
879|12.44
880|90.85
881|74.77
882|54.2
883|23.57
884|37.68
885|84.44
886|87.43
887|7.49
888|25.8
889|39.5
890|75.52
891|40.63
892|71.12
893|90.82
894|83.29
895|43.52
896|19.84
897|60.94
898|13.0
899|75.11
900|47.45
901|53.27
902|55.53
903|64.25
904|90.45
905|44.55
906|1.19
907|59.58
908|26.0
909|34.51
910|84.11
911|43.77
912|63.12
913|30.05
914|88.38
915|38.9
916|21.08
917|68.74
918|44.37
919|83.4
920|87.34
921|14.29
922|86.91
923|68.95
924|97.97
925|96.27
926|61.24
927|62.07
928|72.4
929|53.35
930|98.95
931|61.39
932|7.16
933|13.67
934|77.25
935|49.89
936|90.62
937|22.3
938|73.36
939|41.54
940|11.2
941|94.8
942|49.83
943|57.15
944|77.43
945|59.25
946|27.04
947|49.28
948|36.72
949|21.43
950|61.34
951|67.59
952|5.95
953|52.99
954|94.31
955|56.11
956|18.06
957|92.66
958|74.41
959|93.05
960|64.33
961|23.96
962|48.79
963|34.22
964|81.03
965|42.93
966|81.05
967|16.37
968|4.58
969|49.83
970|50.33
971|27.74
972|8.42
973|28.88
974|12.95
975|57.78
976|85.28
977|79.35
978|66.43
979|80.89
980|39.5
981|38.75
982|29.67
983|28.41
984|96.62
985|91.85
986|14.7
987|72.48
988|62.3
989|64.7
990|81.03
991|7.34
992|76.43
993|48.02
994|82.83
995|6.2
996|38.93
997|93.57
998|49.25
999|2.8
