1|82.92
2|23.72
3|6.29
4|80.22
5|32.02
6|64.06
7|13.22
8|4.65
9|15.92
10|43.27
11|32.22
12|18.82
13|80.86
14|85.83
15|11.66
16|55.81
17|60.55
18|71.66
19|74.41
20|96.96
21|79.75
22|61.92
23|22.26
24|37.14
25|47.31
26|68.4
27|77.32
28|40.01
29|40.23
30|21.66
31|12.45
32|20.27
33|50.08
34|22.49
35|45.03
36|4.66
37|70.91
38|91.2
39|88.41
40|57.29
41|40.53
42|76.74
43|75.01
44|44.63
45|62.75
46|36.91
47|5.71
48|7.19
49|72.95
50|54.87
51|86.18
52|49.68
53|25.09
54|25.84
55|64.25
56|53.16
57|24.04
58|26.85
59|65.4
60|99.61
61|5.83
62|68.6
63|81.04
64|41.82
65|61.17
66|82.08
67|1.13
68|64.55
69|55.36
70|88.37
71|45.31
72|20.3
73|70.55
74|54.79
75|49.62
76|33.27
77|89.7
78|50.37
79|40.43
80|8.29
81|2.96
82|29.2
83|65.21
84|89.74
85|86.28
86|25.32
87|75.22
88|50.84
89|96.3
90|19.96
91|86.22
92|8.72
93|81.02
94|28.52
95|59.99
96|11.28
97|3.72
98|24.42
99|75.89
100|10.67
101|5.08
102|72.86
103|92.06
104|52.8
105|95.62
106|53.05
107|10.91
108|25.53
109|9.76
110|7.37
111|99.95
112|52.09
113|79.16
114|28.72
115|39.09
116|24.0
117|36.2
118|69.81
119|85.05
120|1.74
121|87.7
122|55.26
123|76.49
124|48.6
125|88.24
126|17.77
127|27.97
128|46.72
129|76.72
130|80.7
131|76.78
132|23.18
133|30.99
134|83.78
135|87.39
136|7.54
137|100.67
138|1.88
139|29.05
140|56.34
141|89.58
142|4.95
143|68.6
144|47.47
145|3.27
146|75.73
147|52.78
148|19.2
149|96.68
150|69.62
151|84.44
152|10.53
153|71.85
154|79.94
155|95.41
156|23.08
157|19.21
158|50.54
159|79.07
160|11.54
161|8.0
162|61.29
163|37.86
164|74.62
165|42.66
166|47.08
167|54.07
168|2.83
169|75.32
170|50.3
171|6.84
172|18.7
173|31.79
174|14.91
175|51.32
176|79.09
177|58.57
178|60.63
179|83.04
180|69.85
181|50.89
182|8.78
183|33.31
184|75.91
185|83.73
186|38.81
187|38.03
188|31.53
189|61.32
190|3.72
191|34.2
192|84.39
193|68.6
194|22.63
195|36.18
196|93.71
197|74.71
198|44.36
199|98.25
200|85.47
201|34.3
202|38.88
203|85.22
204|28.53
205|85.43
206|58.72
207|87.06
208|84.32
209|32.27
210|97.88
211|60.8
212|57.15
213|60.74
214|3.96
215|84.17
216|57.48
217|42.15
218|51.19
219|53.72
220|26.68
221|7.08
222|79.81
223|55.46
224|21.06
225|91.25
226|32.14
227|5.17
228|35.33
229|96.2
230|72.85
231|19.93
232|97.6
233|27.83
234|52.67
235|74.59
236|94.63
237|67.34
238|64.39
239|68.21
240|4.1
241|27.92
242|96.86
243|76.61
244|26.87
245|82.3
246|75.4
247|91.58
248|45.68
249|62.11
250|69.79
251|58.56
252|85.61
253|74.53
254|75.86
255|64.61
256|20.39
257|79.72
258|32.13
259|51.08
260|44.4
261|30.05
262|13.25
263|31.31
264|40.66
265|58.03
266|99.04
267|55.27
268|81.57
269|72.56
270|35.46
271|47.98
272|61.88
273|80.87
274|25.78
275|3.0
276|36.29
277|82.19
278|11.77
279|30.51
280|20.66
281|66.21
282|44.67
283|55.71
284|76.6
285|17.57
286|44.33
287|56.42
288|90.18
289|29.24
290|7.73
291|67.34
292|18.76
293|63.46
294|1.7
295|74.24
296|41.27
297|2.35
298|69.68
299|3.89
300|74.58
301|93.74
302|19.82
303|65.81
304|18.55
305|76.59
306|76.63
307|11.93
308|41.08
309|50.02
310|30.12
311|10.79
312|22.22
313|7.08
314|94.1
315|45.85
316|19.07
317|43.45
318|66.04
319|13.09
320|16.1
321|43.91
322|48.74
323|52.04
324|78.14
325|69.27
326|84.63
327|31.61
328|19.15
329|18.96
330|100.44
331|100.79
