1|20170514T223544+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|531|5
1|20170514T224008+0100|bdc2a431-797d-4b07-9567-67c565a67b84|55|3
1|20170514T224214+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|39|8
2|20170514T225357+0100|29366c83-eae9-42d3-a8af-f15339830dc5|10|6
2|20170514T230721+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|773|2
2|20170514T231647+0100|bdc2a431-797d-4b07-9567-67c565a67b84|759|1
3|20170514T232938+0100|bf0999da-ae45-49df-983e-89020198330b|789|6
3|20170514T234000+0100|6af0502b-ce7a-4a6f-b5d3-516d09514095|520|5
3|20170514T234640+0100|29366c83-eae9-42d3-a8af-f15339830dc5|733|3
3|20170514T235351+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|985|9
3|20170514T000050+0100|bf0999da-ae45-49df-983e-89020198330b|307|1
3|20170514T001547+0100|6af0502b-ce7a-4a6f-b5d3-516d09514095|563|7
4|20170514T001635+0100|af068240-8198-4b79-9cf9-c28c0db65f63|733|8
4|20170514T001723+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|54|1
4|20170514T001944+0100|af068240-8198-4b79-9cf9-c28c0db65f63|3|3
4|20170514T002931+0100|bdc2a431-797d-4b07-9567-67c565a67b84|124|8
4|20170514T003551+0100|6af0502b-ce7a-4a6f-b5d3-516d09514095|562|1
5|20170514T004132+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|266|3
6|20170514T005731+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|617|0
6|20170514T010831+0100|29366c83-eae9-42d3-a8af-f15339830dc5|617|3
6|20170514T012443+0100|e3d54d00-18be-45e1-b648-41147638bafe|244|8
6|20170514T014022+0100|29366c83-eae9-42d3-a8af-f15339830dc5|298|7
6|20170514T014820+0100|bf0999da-ae45-49df-983e-89020198330b|971|4
6|20170514T015217+0100|bdc2a431-797d-4b07-9567-67c565a67b84|10|0
6|20170514T015812+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|800|5
6|20170514T020349+0100|29366c83-eae9-42d3-a8af-f15339830dc5|62|6
6|20170514T020757+0100|29366c83-eae9-42d3-a8af-f15339830dc5|58|1
7|20170514T021957+0100|e3d54d00-18be-45e1-b648-41147638bafe|546|1
7|20170514T022627+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|987|7
7|20170514T023054+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|97|2
7|20170514T023631+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|268|7
7|20170514T023801+0100|29366c83-eae9-42d3-a8af-f15339830dc5|949|8
7|20170514T025004+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|615|9
7|20170514T025809+0100|bdc2a431-797d-4b07-9567-67c565a67b84|450|9
7|20170514T030131+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|378|8
8|20170514T030614+0100|29366c83-eae9-42d3-a8af-f15339830dc5|646|9
9|20170514T031254+0100|29366c83-eae9-42d3-a8af-f15339830dc5|594|7
9|20170514T031418+0100|6af0502b-ce7a-4a6f-b5d3-516d09514095|686|6
9|20170514T033029+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|185|4
9|20170514T033805+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|387|5
9|20170514T035231+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|209|2
10|20170514T040016+0100|bdc2a431-797d-4b07-9567-67c565a67b84|254|7
10|20170514T041239+0100|6af0502b-ce7a-4a6f-b5d3-516d09514095|997|0
10|20170514T041854+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|39|0
10|20170514T042818+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|637|4
10|20170514T043039+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|918|2
10|20170514T044631+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|882|0
10|20170514T050254+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|371|5
10|20170514T051919+0100|10f2f3e6-f728-41f3-b079-43b0aa758292|929|4
11|20170514T052807+0100|e3d54d00-18be-45e1-b648-41147638bafe|306|0
11|20170514T053839+0100|e3d54d00-18be-45e1-b648-41147638bafe|55|1
11|20170514T054239+0100|29366c83-eae9-42d3-a8af-f15339830dc5|985|1
11|20170514T054607+0100|af068240-8198-4b79-9cf9-c28c0db65f63|329|8
12|20170514T060215+0100|6af0502b-ce7a-4a6f-b5d3-516d09514095|688|5
13|20170514T061813+0100|10f2f3e6-f728-41f3-b079-43b0aa758292|556|1
13|20170514T062654+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|465|0
13|20170514T063035+0100|af068240-8198-4b79-9cf9-c28c0db65f63|972|1
13|20170514T064048+0100|29366c83-eae9-42d3-a8af-f15339830dc5|865|7
13|20170514T064306+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|865|3
13|20170514T064454+0100|e3d54d00-18be-45e1-b648-41147638bafe|804|6
13|20170514T065539+0100|2a4b6b81-5aa2-4ad8-8ba9-ae1a006e7d71|926|4
14|20170514T065928+0100|bdc2a431-797d-4b07-9567-67c565a67b84|804|2
14|20170514T070827+0100|10f2f3e6-f728-41f3-b079-43b0aa758292|81|7
15|20170514T071609+0100|e3d54d00-18be-45e1-b648-41147638bafe|485|6
15|20170514T072443+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|246|7
15|20170514T072543+0100|e3d54d00-18be-45e1-b648-41147638bafe|854|0
15|20170514T074025+0100|bdc2a431-797d-4b07-9567-67c565a67b84|159|7
15|20170514T075416+0100|e3d54d00-18be-45e1-b648-41147638bafe|513|8
15|20170514T075906+0100|d4bfbabf-0160-4e87-8688-78e0943a396a|193|4
15|20170514T080419+0100|bdc2a431-797d-4b07-9567-67c565a67b84|991|9
15|20170514T081850+0100|bf0999da-ae45-49df-983e-89020198330b|433|0
16|20170514T082419+0100|dd43720c-be43-41b6-bc4a-ac4beabd0d9b|476|8
16|20170514T083426+0100|bdc2a431-797d-4b07-9567-67c565a67b84|662|9
16|20170514T084642+0100|af068240-8198-4b79-9cf9-c28c0db65f63|369|9
16|20170514T085822+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|819|7
17|20170514T090409+0100|29366c83-eae9-42d3-a8af-f15339830dc5|550|6
17|20170514T090416+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|708|1
17|20170514T091157+0100|29366c83-eae9-42d3-a8af-f15339830dc5|549|8
17|20170514T092618+0100|af068240-8198-4b79-9cf9-c28c0db65f63|649|1
17|20170514T093457+0100|af068240-8198-4b79-9cf9-c28c0db65f63|576|7
17|20170514T094115+0100|29366c83-eae9-42d3-a8af-f15339830dc5|413|5
17|20170514T095434+0100|af068240-8198-4b79-9cf9-c28c0db65f63|24|3
18|20170514T100942+0100|72a2876c-bc8b-4f35-8882-8d661fac2606|166|3
18|20170514T102444+0100|e3d54d00-18be-45e1-b648-41147638bafe|826|5
18|20170514T103927+0100|8e588f2f-d19e-436c-952f-1cdd9f0b12b0|746|7
18|20170514T105145+0100|bdc2a431-797d-4b07-9567-67c565a67b84|984|5
19|20170514T110341+0100|bdc2a431-797d-4b07-9567-67c565a67b84|831|8
19|20170514T111517+0100|29366c83-eae9-42d3-a8af-f15339830dc5|899|7
